ID,Latitude,Longitude,Genus,Species,Family,Class,Infra-Class,Order,Status,Megafauna,AgeID,DatedRemain,DatedMaterial,Age,AgeType,DatingTechnique,OverallRegion,AdministrativeDivision,SpecificRegion,Cave/Site/Deposit,Chamber/Provenance,Stratigraphy/Taphonomy,Species abundances,Year
3850,-32.6343,142.1842,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZG-543,Sediment,Shellfish,17.0,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3851,-32.6343,142.1842,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-2520,Sediment,Shellfish,17.05,<,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,KAL6,Yes,Yes,1990.0
3852,-32.6343,142.1842,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-2520,Sediment,Shellfish,17.05,>,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,KAL7,Yes,Yes,1990.0
3853,-32.53,142.11,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-2307,Sediment,Shellfish,22.05,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin - Lake Tandou,Tandou Lunette,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3854,-32.53,142.11,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-2307,Sediment,Shellfish,22.05,>,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin - Lake Tandou,Tandou Lunette,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3855,-32.6,142.15,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-2371,Sediment,Shell (Velesunio ambiguus),24.05,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Lake Tandou,Frog Kill Site (TNL-34),Yes,Yes,1990.0
3856,-32.53,142.11,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,ANU-3000,Sediment,Shellfish,26.9,<,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin - Lake Tandou,Tandou Lunette,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3857,-32.53,142.11,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZG-543,Sediment,Shellfish,27.0,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin - Lake Tandou,Tandou Lunette,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3858,-35.9495,136.7353,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-11487,Sediment,Bulk soil organic matter,15.687,=,Radiocarbon  ,Australian Islands,SA,Kangaroo Island - Flinders Chase,Black Creek Swamp,Layer C - pits 1 to 3 - units 1 to 3 [MFL1 to MFL3]) - FP6 (50 cm),Yes,No,2004.0
3859,-35.9495,136.7353,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-11488,Sediment,Bulk soil organic matter,16.326,=,Radiocarbon  ,Australian Islands,SA,Kangaroo Island - Flinders Chase,Black Creek Swamp,Layer C - pits 1 to 3 - units 1 to 3 [MFL1 to MFL3]) - FP7 (60 cm),Yes,No,2004.0
3860,-35.9495,136.7353,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,Wk-11489,Sediment,Bulk soil organic matter,17.618,=,Radiocarbon  ,Australian Islands,SA,Kangaroo Island - Flinders Chase,Black Creek Swamp,Layer C - pits 1 to 3 - units 1 to 3 [MFL1 to MFL3]) - FP8 (70 cm),Yes,No,2004.0
3861,-35.9495,136.7353,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZG-543,Sediment,Carbonaceous pellet,18.6,>,Radiocarbon  ,Australian Islands,SA,Kangaroo Island - Flinders Chase,Black Creek Swamp,Layer C - pits 1 to 3 - units 1 to 3 [MFL1 to MFL3]),Yes,No,2006.0
3862,-32.34,142.34,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,GaK-335,Fireplace,Charcoal,18.8,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Lake Menindee,Layer B (Tindale) / Unit 4 (Tedford),No,Yes,1955.0
3863,-35.9495,136.7353,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZG-543,Sediment,Carbonaceous pellet,19.6,>,Radiocarbon  ,Australian Islands,SA,Kangaroo Island - Flinders Chase,Black Creek Swamp,Layer C - pits 1 to 3 - units 1 to 3 [MFL1 to MFL3]),Yes,No,2006.0
3864,-32.34,142.34,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,LJ-204,Fireplace,Charcoal,26.3,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Lake Menindee,Layer B (Tindale) / Unit 4 (Tedford),No,Yes,1955.0
3865,-36.9667,140.7667,Lasiorhinus,species indet.,Vombatide,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-234,Sediment,Charcoal,33.8,=,Radiocarbon  ,Main Australia,SA,Naracoorte,Henschke Cave,"Date from unit A3, Units A0 to A8 - 30-75 cm depth",Yes,Yes,1990.0
3866,-36.9667,140.7667,Lasiorhinus,species indet.,Vombatide,Mammalia,Marsupialia,Diprotodontia,Extant,No,SUA-140,Sediment,Charcoal,35.0,>,Radiocarbon  ,Main Australia,SA,Naracoorte,Henschke Cave,Units A0 to A8 - 105-120 cm depth,Yes,Yes,1990.0
3867,-35.9495,136.7353,Lasiorhinus,species indet.,Vombatidae,Mammalia,Marsupialia,Diprotodontia,Extant,No,OZG-543,Sediment,Quartz,145.0,<,OSL  ,Australian Islands,SA,Kangaroo Island - Flinders Chase,Black Creek Swamp,Layer C - pits 1 to 3 - units 1 to 3 [MFL1 to MFL3]),Yes,No,2006.0
3868,-35.92,137.08,Lathamus,discolor,Psittaculidae,Aves,Neoaves,Psittaciformes,Extant,No,ANU-1221,Sediment,Charcoal,16.11,=,Radiocarbon  ,Main Australia,SA,Kangaroo Island,Seton Rockshelter,Unit III - 140-144 cm - Subunit l,Yes,Yes,1977.0
3869,-23.1567,150.4578,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-02-4,Flowstone,Calcite,283.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Speaking Tube Cave,QML-1313,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3870,-23.1567,150.4578,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-02-5,Flowstone,Calcite,283.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Speaking Tube Cave,QML-1313,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3871,-23.1567,150.4578,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-04/04,Flowstone,Calcite,326.0,<,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Mount Etna,Deposit C/F contact,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3872,-23.1567,150.4578,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-27cal,Calcite filling in bone,Calcite,332.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Mount Etna,Lower Unit,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3873,-23.1567,150.4578,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-F,Flowstone,Calcite,419.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Bench 1 NW (QML-1383),Unit A,Yes,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3874,-23.1631,150.5072,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,MC-10,Youngest flowstone,Calcite,447.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Limestone Ridge (QML-1284),Layer J,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3875,-23.1631,150.5072,Lechriodus,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,MC-02mid,Flowstone (oldest),Calcite,484.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Limestone Ridge (QML-1284),Layer B,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3876,-17.41,124.95,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZD-162,Sediment,Charcoal,0.09,<,AMS radiocarbon  ,Main Australia,WA,Central Kimberley - Winjana Gorge National Park,Windjana Gorge Water Tank Shelter,WG1-A-11 - spit 8 - 16 cm depth,Yes (schematic stratigraphy),Yes,2008.0
3877,-17.41,124.95,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NZA-22269,Sediment,Charcoal,1.058,<,Radiocarbon  ,Main Australia,WA,Central Kimberley - Winjana Gorge National Park,Windjana Gorge Water Tank Shelter,WG1-A-11 - spit 11 - 22 cm depth,Yes (schematic stratigraphy),Yes,2008.0
3878,-20.4261,144.4778,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,Beta-23752,Sediment,Charcoal,1.37,<,Radiocarbon  ,Main Australia,QLD,Desert Uplands - Prairie Gorge - Hughenden,Quippenburra Cave,Square 15-2d - spit 6 - 21 plus/minus 3 cm,Yes,Yes,1990.0
3879,-17.41,124.95,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NZA-22270,Sediment,Charcoal,1.664,=,Radiocarbon  ,Main Australia,WA,Central Kimberley - Winjana Gorge National Park,Windjana Gorge Water Tank Shelter,WG1-A-12 -Spit 12 - 24 cm depth,Yes (schematic stratigraphy),Yes,2008.0
3880,-17.41,124.95,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,NZA-18654,Sediment,Celtis seed,4.684,<,AMS radiocarbon  ,Main Australia,WA,Central Kimberley - Winjana Gorge National Park,Windjana Gorge Water Tank Shelter,WG1-A-16 - spit 16 - 32 cm depth,Yes (schematic stratigraphy),Yes,2008.0
3881,-17.41,124.95,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-10786,Sediment,Charcoal,6.337,<,AMS radiocarbon  ,Main Australia,WA,Central Kimberley - Winjana Gorge National Park,Windjana Gorge Water Tank Shelter,WG1-A-21 - spit 21 - 42 cm depth,Yes (schematic stratigraphy),Yes,2008.0
3882,-17.41,124.95,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-10786,Sediment,Charcoal,6.337,>,AMS radiocarbon  ,Main Australia,WA,Central Kimberley - Winjana Gorge National Park,Windjana Gorge Water Tank Shelter,WG1-A-21 - spit 21 - 42 cm depth,Yes (schematic stratigraphy),Yes,2008.0
3883,-23.1667,150.4833,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OC-07,Calcite cement,Calcite,7.6,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Olsen's Cave,"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3884,-23.1567,150.4578,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,QML-1312,Snail shell/Broken straw,Charcoal,169.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Elephant Hole Cave (QML-1312),"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3885,-23.1567,150.4578,Leggadina,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,QML-1312-6,Flowstone (broken straw),Calcite,205.0,<,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Elephant Hole Cave (QML-1312),"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3886,-33.2144,134.6204,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9892,Sediment,Charcoal,3.03,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 6 (110-130 cm above bottom) - Level C in McDowell 1997,Yes,Yes,1996.0
3887,-33.2144,134.6204,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-9891,Sediment,Charcoal,4.44,=,Radiocarbon  ,Main Australia,SA,Eyre Peninsula,Venus Bay Conservation Park,Zone 5 (90-110 cm above bottom) - Level D in McDowell 1997,Yes,Yes,1996.0
3888,-31.0,125.0,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-98,Sediment,Charcoal & wood,0.39,=,Radiocarbon  ,Main Australia,WA,Nullabor-Roe Plain - Hampton Tableland,Hampton Tableland Site 28,"Horizon A4 - 1,95 cm (height relative to measured section)",Taphonomy,Yes,1987.0
3889,-25.9,113.72,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-139,Sediment,Charcoal,0.68,>,Radiocarbon  ,Main Australia,WA,Geraldton Sandplains - Shark Bay,Monkey Mia Rockshelter,Spit 14 - 93 cm depth (below),Yes,Yes,1995.0
3890,-25.9,113.72,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-139,Sediment,Charcoal,0.68,<,Radiocarbon  ,Main Australia,WA,Geraldton Sandplains - Shark Bay,Monkey Mia Rockshelter,Spit 14 - 93 cm depth,Yes,Yes,1995.0
3891,-25.9,113.72,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-140,Sediment,Charcoal,1.01,>,Radiocarbon  ,Main Australia,WA,Geraldton Sandplains - Shark Bay,Monkey Mia Rockshelter,Spit 8 - 60 cm depth,Yes,Yes,1995.0
3892,-25.9,113.72,Leporillus,apicalis,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-140,Sediment,Charcoal,1.01,<,Radiocarbon  ,Main Australia,WA,Geraldton Sandplains - Shark Bay,Monkey Mia Rockshelter,Spit 8 - 60 cm depth,Yes,Yes,1995.0
3893,-31.0,125.0,Leporillus,conditor,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-98,Sediment,Charcoal & wood,0.39,=,Radiocarbon  ,Main Australia,WA,Nullabor-Roe Plain - Hampton Tableland,Hampton Tableland Site 28,"Horizon A4 - 1,95 cm (height relative to measured section)",Taphonomy,Yes,1987.0
3894,-25.9,113.72,Leporillus,conditor,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-139,Sediment,Charcoal,0.68,<,Radiocarbon  ,Main Australia,WA,Geraldton Sandplains - Shark Bay,Monkey Mia Rockshelter,Spit 14 - 93 cm depth,Yes,Yes,1995.0
3895,-25.9,113.72,Leporillus,conditor,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,WAIT-140,Sediment,Charcoal,1.01,>,Radiocarbon  ,Main Australia,WA,Geraldton Sandplains - Shark Bay,Monkey Mia Rockshelter,Spit 8 - 60 cm depth,Yes,Yes,1995.0
3896,-32.3618,142.6136,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-3007,Sediment,Shellfish,3.22,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Three Mile Creek,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3897,-32.6343,142.1842,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-3013,Sediment,Shellfish,11.5,>,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,KAL-12,Yes,Yes,1990.0
3898,-32.6343,142.1842,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,OZG-543,Sediment,Shellfish,17.0,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3899,-32.6343,142.1842,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-2520,Sediment,Shellfish,17.05,<,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,KAL6,Yes,Yes,1990.0
3900,-32.6343,142.1842,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-2520,Sediment,Shellfish,17.05,>,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin,Kangaroo Lake,KAL7,Yes,Yes,1990.0
3901,-32.53,142.11,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-2307,Sediment,Shellfish,22.05,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin - Lake Tandou,Tandou Lunette,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3902,-32.53,142.11,Leporillus,species indet.,Muridae,Mammalia,Holotheria,Rodentia,Extant,No,ANU-3001,Sediment,Shellfish,24.65,=,Radiocarbon  ,Main Australia,NSW,Murray-Darling Basin - Lake Tandou,Tandou Lunette,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes,1990.0
3903,-36.9667,140.7667,Litoria,ewingi,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,SUA-234,Sediment,Charcoal,33.8,=,Radiocarbon  ,Main Australia,SA,Naracoorte,Henschke Cave,Date from unit A3,Yes,No,1990.0
3904,-23.1667,150.4833,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OC-07,Calcite cement,Calcite,7.6,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Olsen's Cave,"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3905,-23.1567,150.4578,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-02-4,Flowstone,Calcite,283.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Speaking Tube Cave,QML-1313,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3906,-23.1567,150.4578,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-02-5,Flowstone,Calcite,283.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Speaking Tube Cave,QML-1313,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3907,-23.1567,150.4578,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-04/04,Flowstone,Calcite,326.0,<,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Mount Etna,Deposit C/F contact,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3908,-23.1567,150.4578,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-27cal,Calcite filling in bone,Calcite,332.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Mount Etna,Lower Unit,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3909,-23.1567,150.4578,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-F,Flowstone,Calcite,419.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Bench 1 NW (QML-1383),Unit A,Yes,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3910,-23.1631,150.5072,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,MC-10,Youngest flowstone,Calcite,447.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Limestone Ridge (QML-1284),Layer J,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3911,-23.1567,150.4578,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,ROK-20-4cal,Calcite filling in bone,Calcite,454.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Mount Etna,Deposit H,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3912,-23.1631,150.5072,Litoria,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,MC-02mid,Flowstone (oldest),Calcite,484.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Limestone Ridge (QML-1284),Layer B,Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3913,-27.95,151.7333,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,Risø-060701,Sediment,Quartz,107.0,=,OSL  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,91 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2011.0
3914,-27.95,151.7333,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OZG-544,Sediment,Shell (Velesunio ambiguus),24.1,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2011.0
3915,-27.95,151.7333,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OZG-543,Sediment,Shell (Velesunio ambiguus),33.9,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2011.0
3916,-23.1667,150.4833,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OC-07,Calcite cement,Calcite,7.6,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Olsen's Cave,"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
3917,-27.95,151.7333,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OZG-854,Sediment,Charcoal,38.4,=,AMS radiocarbon  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,84 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2011.0
3918,-27.95,151.7333,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OZG-543,Sediment,Shell (Velesunio ambiguus),59.5,=,U-series Th/U  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2011.0
3919,-27.95,151.7333,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,OZG-543,Sediment,Shell (Velesunio ambiguus),87.8,=,U-series Th/U  ,Main Australia,QLD,Great Dividing Range - Darling Downs - Kings Creek,QML796,"Horizon A4 - 1,95 cm (height relative to measured section)","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]","Yes [in Price and Web 2006 (PhD thesis contains all papers, Price 2006)]",2011.0
3920,-23.1567,150.4578,Lymnodynastes,species indet.,Myobatrachidae,Amphibia,Marsupialia,Anura,Extant,No,QML-1312,Snail shell/Broken straw,Charcoal,169.0,>,U-series Th/U (TIMS),Main Australia,QLD,Mount Etna,Elephant Hole Cave (QML-1312),"Horizon A4 - 1,95 cm (height relative to measured section)",Palaeoenvironmental reconstrucction in Hocknull 2005,Yes - only of dasyurids at some sites in Cramb et al. 2009,2007.0
